A Abreviation,Dog,H Abreviation,Matchup ID,Schedule Date,Schedule Playoff,Schedule Week,Stadium,Team Favorite Id,Team ID,Team's playing,Team_Season,Opponent Score,Schedule Season,Score Away,Score Home,Spread,Team Score
LAR,LAR,IND,INDLAR,10/17/2005,FALSE,6,RCA Dome,IND,LAR,LAR@IND,2005_LAR,45,2005,28,45,13,28
NYG,NYG,NE,NENYG,10/10/2019,FALSE,6,Gillette Stadium,NE,NE,NYG@NE,2019_NE,14,2019,14,35,-16.5,35
NYG,NYG,NE,NENYG,10/10/2019,FALSE,6,Gillette Stadium,NE,NYG,NYG@NE,2019_NYG,35,2019,14,35,16.5,14
CLE,CLE,DEN,CLEDEN,10/15/2000,FALSE,7,Mile High Stadium,DEN,CLE,CLE@DEN,2000_CLE,44,2000,10,44,12.5,10
SF,SF,WAS,SFWAS,10/23/2005,FALSE,7,FedEx Field,WAS,SF,SF@WAS,2005_SF,52,2005,17,52,11.5,17
SF,SF,WAS,SFWAS,10/23/2005,FALSE,7,FedEx Field,WAS,WAS,SF@WAS,2005_WAS,17,2005,17,52,-11.5,52
IND,IND,NO,INDNO,10/23/2011,FALSE,7,Louisiana Superdome,NO,IND,IND@NO,2011_IND,62,2011,7,62,14,7
IND,IND,NO,INDNO,10/23/2011,FALSE,7,Louisiana Superdome,NO,NO,IND@NO,2011_NO,7,2011,7,62,-14,62
SF,SF,CHI,CHISF,10/29/2006,FALSE,8,Soldier Field,CHI,CHI,SF@CHI,2006_CHI,10,2006,10,41,-16.5,41
SF,SF,CHI,CHISF,10/29/2006,FALSE,8,Soldier Field,CHI,SF,SF@CHI,2006_SF,41,2006,10,41,16.5,10
WAS,WAS,NE,NEWAS,10/28/2007,FALSE,8,Gillette Stadium,NE,NE,WAS@NE,2007_NE,7,2007,7,52,-14.5,52
WAS,WAS,NE,NEWAS,10/28/2007,FALSE,8,Gillette Stadium,NE,WAS,WAS@NE,2007_WAS,52,2007,7,52,14.5,7
WAS,WAS,DEN,DENWAS,10/27/2013,FALSE,8,Sports Authority Field at Mile High,DEN,DEN,WAS@DEN,2013_DEN,21,2013,21,45,-11,45
WAS,WAS,DEN,DENWAS,10/27/2013,FALSE,8,Sports Authority Field at Mile High,DEN,WAS,WAS@DEN,2013_WAS,45,2013,21,45,11,21
PIT,PIT,PHI,PHIPIT,10/30/2022,FALSE,8,Lincoln Financial Field,PHI,PHI,PIT@PHI,2022_PHI,13,2022,13,35,-11.5,35
PIT,PIT,PHI,PHIPIT,10/30/2022,FALSE,8,Lincoln Financial Field,PHI,PIT,PIT@PHI,2022_PIT,35,2022,13,35,11.5,13
CAR,CAR,LAR,CARLAR,11/11/2001,FALSE,9,Edward Jones Dome,LAR,CAR,CAR@LAR,2001_CAR,48,2001,14,48,18,14
ARI,ARI,PHI,ARIPHI,11/17/2002,FALSE,11,Veterans Stadium,PHI,ARI,ARI@PHI,2002_ARI,38,2002,14,38,12,14
DET,DET,SEA,DETSEA,11/16/2003,FALSE,11,CenturyLink Field,SEA,DET,DET@SEA,2003_DET,35,2003,14,35,11,14
SEA,SEA,NO,NOSEA,11/21/2010,FALSE,11,Louisiana Superdome,NO,NO,SEA@NO,2010_NO,19,2010,19,34,-11,34
SEA,SEA,NO,NOSEA,11/21/2010,FALSE,11,Louisiana Superdome,NO,SEA,SEA@NO,2010_SEA,34,2010,19,34,11,19
MIN,MIN,SEA,MINSEA,11/17/2013,FALSE,11,CenturyLink Field,SEA,MIN,MIN@SEA,2013_MIN,41,2013,20,41,13,20
MIN,MIN,SEA,MINSEA,11/17/2013,FALSE,11,CenturyLink Field,SEA,SEA,MIN@SEA,2013_SEA,20,2013,20,41,-13,41
TB,TB,DAL,DALTB,11/23/2006,FALSE,12,Texas Stadium,DAL,DAL,TB@DAL,2006_DAL,10,2006,10,38,-11,38
TB,TB,DAL,DALTB,11/23/2006,FALSE,12,Texas Stadium,DAL,TB,TB@DAL,2006_TB,38,2006,10,38,11,10
TEN,TEN,PHI,PHITEN,11/23/2014,FALSE,12,Lincoln Financial Field,PHI,PHI,TEN@PHI,2014_PHI,24,2014,24,43,-11,43
TEN,TEN,PHI,PHITEN,11/23/2014,FALSE,12,Lincoln Financial Field,PHI,TEN,TEN@PHI,2014_TEN,43,2014,24,43,11,24
ARI,ARI,LAC,ARILAC,11/25/2018,FALSE,12,StubHub Center,LAC,ARI,ARI@LAC,2018_ARI,45,2018,10,45,14,10
ARI,ARI,LAC,ARILAC,11/25/2018,FALSE,12,StubHub Center,LAC,LAC,ARI@LAC,2018_LAC,10,2018,10,45,-14,45
LVR,LVR,BAL,BALLVR,11/25/2018,FALSE,12,M&T Bank Stadium,BAL,BAL,LVR@BAL,2018_BAL,17,2018,17,34,-13,34
LVR,LVR,BAL,BALLVR,11/25/2018,FALSE,12,M&T Bank Stadium,BAL,LVR,LVR@BAL,2018_LVR,34,2018,17,34,13,17
MIA,MIA,CLE,CLEMIA,11/24/2019,FALSE,12,FirstEnergy Stadium,CLE,CLE,MIA@CLE,2019_CLE,24,2019,24,41,-11,41
MIA,MIA,CLE,CLEMIA,11/24/2019,FALSE,12,FirstEnergy Stadium,CLE,MIA,MIA@CLE,2019_MIA,41,2019,24,41,11,24
ATL,ATL,LVR,ATLLVR,11/26/2000,FALSE,13,Oakland Coliseum,LVR,ATL,ATL@LVR,2000_ATL,41,2000,14,41,11,14
IND,IND,DAL,DALIND,12/4/2022,FALSE,13,AT&T Stadium,DAL,DAL,IND@DAL,2022_DAL,19,2022,19,54,-11,54
IND,IND,DAL,DALIND,12/4/2022,FALSE,13,AT&T Stadium,DAL,IND,IND@DAL,2022_IND,54,2022,19,54,11,19
CLE,CLE,JAX,CLEJAX,12/3/2000,FALSE,14,EverBank Field,JAX,CLE,CLE@JAX,2000_CLE,48,2000,0,48,14.5,0
CLE,CLE,BUF,BUFCLE,12/12/2004,FALSE,14,Ralph Wilson Stadium,BUF,BUF,CLE@BUF,2004_BUF,7,2004,7,37,-11,37
CLE,CLE,BUF,BUFCLE,12/12/2004,FALSE,14,Ralph Wilson Stadium,BUF,CLE,CLE@BUF,2004_CLE,37,2004,7,37,11,7
CLE,CLE,TEN,CLETEN,12/7/2008,FALSE,14,Nissan Stadium,TEN,CLE,CLE@TEN,2008_CLE,28,2008,9,28,13.5,9
CLE,CLE,TEN,CLETEN,12/7/2008,FALSE,14,Nissan Stadium,TEN,TEN,CLE@TEN,2008_TEN,9,2008,9,28,-13.5,28
DET,DET,BAL,BALDET,12/13/2009,FALSE,14,M&T Bank Stadium,BAL,BAL,DET@BAL,2009_BAL,3,2009,3,48,-14,48
DET,DET,BAL,BALDET,12/13/2009,FALSE,14,M&T Bank Stadium,BAL,DET,DET@BAL,2009_DET,48,2009,3,48,14,3
LAR,LAR,TEN,LARTEN,12/13/2009,FALSE,14,Nissan Stadium,TEN,LAR,LAR@TEN,2009_LAR,47,2009,7,47,14,7
LAR,LAR,TEN,LARTEN,12/13/2009,FALSE,14,Nissan Stadium,TEN,TEN,LAR@TEN,2009_TEN,7,2009,7,47,-14,47
LVR,LVR,GB,GBLVR,12/11/2011,FALSE,14,Lambeau Field,GB,GB,LVR@GB,2011_GB,16,2011,16,46,-11.5,46
LVR,LVR,GB,GBLVR,12/11/2011,FALSE,14,Lambeau Field,GB,LVR,LVR@GB,2011_LVR,46,2011,16,46,11.5,16
TEN,TEN,DEN,DENTEN,12/8/2013,FALSE,14,Sports Authority Field at Mile High,DEN,DEN,TEN@DEN,2013_DEN,28,2013,28,51,-13.5,51
TEN,TEN,DEN,DENTEN,12/8/2013,FALSE,14,Sports Authority Field at Mile High,DEN,TEN,TEN@DEN,2013_TEN,51,2013,28,51,13.5,28
DET,DET,DEN,DENDET,12/12/2021,FALSE,14,Empower Field at Mile High,DEN,DEN,DET@DEN,2021_DEN,10,2021,10,38,-12.5,38
DET,DET,DEN,DENDET,12/12/2021,FALSE,14,Empower Field at Mile High,DEN,DET,DET@DEN,2021_DET,38,2021,10,38,12.5,10
ARI,ARI,JAX,ARIJAX,12/10/2000,FALSE,15,EverBank Field,JAX,ARI,ARI@JAX,2000_ARI,44,2000,10,44,15,10
CIN,CIN,TEN,CINTEN,12/10/2000,FALSE,15,Nissan Stadium,TEN,CIN,CIN@TEN,2000_CIN,35,2000,3,35,13,3
DET,DET,KC,DETKC,12/14/2003,FALSE,15,Arrowhead Stadium,KC,DET,DET@KC,2003_DET,45,2003,17,45,14.5,17
HOU,HOU,NE,HOUNE,12/17/2006,FALSE,15,Gillette Stadium,NE,HOU,HOU@NE,2006_HOU,40,2006,7,40,12.5,7
HOU,HOU,NE,HOUNE,12/17/2006,FALSE,15,Gillette Stadium,NE,NE,HOU@NE,2006_NE,7,2006,7,40,-12.5,40
JAX,JAX,ATL,ATLJAX,12/15/2011,FALSE,15,Georgia Dome,ATL,ATL,JAX@ATL,2011_ATL,14,2011,14,41,-13.5,41
JAX,JAX,ATL,ATLJAX,12/15/2011,FALSE,15,Georgia Dome,ATL,JAX,JAX@ATL,2011_JAX,41,2011,14,41,13.5,14
TEN,TEN,NE,NETEN,12/20/2015,FALSE,15,Gillette Stadium,NE,NE,TEN@NE,2015_NE,16,2015,16,33,-14.5,33
TEN,TEN,NE,NETEN,12/20/2015,FALSE,15,Gillette Stadium,NE,TEN,TEN@NE,2015_TEN,33,2015,16,33,14.5,16
SF,SF,ATL,ATLSF,12/18/2016,FALSE,15,Georgia Dome,ATL,ATL,SF@ATL,2016_ATL,13,2016,13,41,-13.5,41
SF,SF,ATL,ATLSF,12/18/2016,FALSE,15,Georgia Dome,ATL,SF,SF@ATL,2016_SF,41,2016,13,41,13.5,13
NYJ,NYJ,BAL,BALNYJ,12/12/2019,FALSE,15,M&T Bank Stadium,BAL,BAL,NYJ@BAL,2019_BAL,21,2019,21,42,-17,42
NYJ,NYJ,BAL,BALNYJ,12/12/2019,FALSE,15,M&T Bank Stadium,BAL,NYJ,NYJ@BAL,2019_NYJ,42,2019,21,42,17,21
JAX,JAX,BAL,BALJAX,12/20/2020,FALSE,15,M&T Bank Stadium,BAL,BAL,JAX@BAL,2020_BAL,14,2020,14,40,-12.5,40
JAX,JAX,BAL,BALJAX,12/20/2020,FALSE,15,M&T Bank Stadium,BAL,JAX,JAX@BAL,2020_JAX,40,2020,14,40,12.5,14
CAR,CAR,BUF,BUFCAR,12/19/2021,FALSE,15,Highmark Stadium,BUF,BUF,CAR@BUF,2021_BUF,14,2021,14,31,-14.5,31
CAR,CAR,BUF,BUFCAR,12/19/2021,FALSE,15,Highmark Stadium,BUF,CAR,CAR@BUF,2021_CAR,31,2021,14,31,14.5,14
IND,IND,LAR,INDLAR,12/30/2001,FALSE,16,Edward Jones Dome,LAR,IND,IND@LAR,2001_IND,42,2001,17,42,13,17
LVR,LVR,JAX,JAXLVR,12/23/2007,FALSE,16,EverBank Field,JAX,JAX,LVR@JAX,2007_JAX,11,2007,11,49,-13.5,49
LVR,LVR,JAX,JAXLVR,12/23/2007,FALSE,16,EverBank Field,JAX,LVR,LVR@JAX,2007_LVR,49,2007,11,49,13.5,11
SEA,SEA,GB,GBSEA,12/27/2009,FALSE,16,Lambeau Field,GB,GB,SEA@GB,2009_GB,10,2009,10,48,-13.5,48
SEA,SEA,GB,GBSEA,12/27/2009,FALSE,16,Lambeau Field,GB,SEA,SEA@GB,2009_SEA,48,2009,10,48,13.5,10
CLE,CLE,DEN,CLEDEN,12/23/2012,FALSE,16,Sports Authority Field at Mile High,DEN,CLE,CLE@DEN,2012_CLE,34,2012,12,34,11,12
CLE,CLE,DEN,CLEDEN,12/23/2012,FALSE,16,Sports Authority Field at Mile High,DEN,DEN,CLE@DEN,2012_DEN,12,2012,12,34,-11,34
TEN,TEN,GB,GBTEN,12/23/2012,FALSE,16,Lambeau Field,GB,GB,TEN@GB,2012_GB,7,2012,7,55,-11,55
TEN,TEN,GB,GBTEN,12/23/2012,FALSE,16,Lambeau Field,GB,TEN,TEN@GB,2012_TEN,55,2012,7,55,11,7
ARI,ARI,DEN,ARIDEN,12/29/2002,FALSE,17,Sports Authority Field at Mile High,DEN,ARI,ARI@DEN,2002_ARI,37,2002,7,37,13.5,7
JAX,JAX,NE,JAXNE,1/2/2022,FALSE,17,Gillette Stadium,NE,JAX,JAX@NE,2021_JAX,50,2021,10,50,17.5,10
JAX,JAX,NE,JAXNE,1/2/2022,FALSE,17,Gillette Stadium,NE,NE,JAX@NE,2021_NE,10,2021,10,50,-17.5,50
IND,IND,CHI,CHIIND,9/9/2012,FALSE,1,Soldier Field,CHI,CHI,IND@CHI,2012_CHI,21,2012,21,41,-10,41
IND,IND,CHI,CHIIND,9/9/2012,FALSE,1,Soldier Field,CHI,IND,IND@CHI,2012_IND,41,2012,21,41,10,21
BUF,BUF,IND,BUFIND,9/23/2001,FALSE,2,RCA Dome,IND,BUF,BUF@IND,2001_BUF,42,2001,26,42,10,26
TEN,TEN,BUF,BUFTEN,9/19/2022,FALSE,2,Highmark Stadium,BUF,BUF,TEN@BUF,2022_BUF,7,2022,7,41,-10,41
TEN,TEN,BUF,BUFTEN,9/19/2022,FALSE,2,Highmark Stadium,BUF,TEN,TEN@BUF,2022_TEN,41,2022,7,41,10,7
SEA,SEA,LVR,LVRSEA,9/30/2001,FALSE,3,Oakland Coliseum,LVR,SEA,SEA@LVR,2001_SEA,38,2001,14,38,10.5,14
CLE,CLE,LVR,CLELVR,9/24/2000,FALSE,4,Oakland Coliseum,LVR,CLE,CLE@LVR,2000_CLE,36,2000,10,36,10.5,10
DEN,DEN,IND,DENIND,9/30/2007,FALSE,4,RCA Dome,IND,DEN,DEN@IND,2007_DEN,38,2007,20,38,10,20
DEN,DEN,IND,DENIND,9/30/2007,FALSE,4,RCA Dome,IND,IND,DEN@IND,2007_IND,20,2007,20,38,-10,38
SEA,SEA,IND,INDSEA,10/4/2009,FALSE,4,Lucas Oil Stadium,IND,IND,SEA@IND,2009_IND,17,2009,17,34,-10.5,34
SEA,SEA,IND,INDSEA,10/4/2009,FALSE,4,Lucas Oil Stadium,IND,SEA,SEA@IND,2009_SEA,34,2009,17,34,10.5,17
BUF,BUF,SF,BUFSF,10/7/2012,FALSE,5,Candlestick Park,SF,BUF,BUF@SF,2012_BUF,45,2012,3,45,10,3
BUF,BUF,SF,BUFSF,10/7/2012,FALSE,5,Candlestick Park,SF,SF,BUF@SF,2012_SF,3,2012,3,45,-10,45
IND,IND,NE,INDNE,10/4/2018,FALSE,5,Gillette Stadium,NE,IND,IND@NE,2018_IND,38,2018,24,38,10.5,24
IND,IND,NE,INDNE,10/4/2018,FALSE,5,Gillette Stadium,NE,NE,IND@NE,2018_NE,24,2018,24,38,-10.5,38
BUF,BUF,NO,BUFNO,10/27/2013,FALSE,8,Louisiana Superdome,NO,BUF,BUF@NO,2013_BUF,35,2013,17,35,10.5,17
BUF,BUF,NO,BUFNO,10/27/2013,FALSE,8,Louisiana Superdome,NO,NO,BUF@NO,2013_NO,17,2013,17,35,-10.5,35
CHI,CHI,DAL,CHIDAL,10/30/2022,FALSE,8,AT&T Stadium,DAL,CHI,CHI@DAL,2022_CHI,49,2022,29,49,10,29
CHI,CHI,DAL,CHIDAL,10/30/2022,FALSE,8,AT&T Stadium,DAL,DAL,CHI@DAL,2022_DAL,29,2022,29,49,-10,49
DET,DET,SEA,DETSEA,11/8/2009,FALSE,9,CenturyLink Field,SEA,DET,DET@SEA,2009_DET,32,2009,20,32,10,20
DET,DET,SEA,DETSEA,11/8/2009,FALSE,9,CenturyLink Field,SEA,SEA,DET@SEA,2009_SEA,20,2009,20,32,-10,32
CLE,CLE,HOU,CLEHOU,11/6/2011,FALSE,9,Reliant Stadium,HOU,CLE,CLE@HOU,2011_CLE,30,2011,12,30,10.5,12
CLE,CLE,HOU,CLEHOU,11/6/2011,FALSE,9,Reliant Stadium,HOU,HOU,CLE@HOU,2011_HOU,12,2011,12,30,-10.5,30
ARI,ARI,GB,ARIGB,11/4/2012,FALSE,9,Lambeau Field,GB,ARI,ARI@GB,2012_ARI,31,2012,17,31,10.5,17
ARI,ARI,GB,ARIGB,11/4/2012,FALSE,9,Lambeau Field,GB,GB,ARI@GB,2012_GB,17,2012,17,31,-10.5,31
NYJ,NYJ,IND,INDNYJ,11/4/2021,FALSE,9,Lucas Oil Stadium,IND,IND,NYJ@IND,2021_IND,30,2021,30,45,-10,45
NYJ,NYJ,IND,INDNYJ,11/4/2021,FALSE,9,Lucas Oil Stadium,IND,NYJ,NYJ@IND,2021_NYJ,45,2021,30,45,10,30
CLE,CLE,DET,CLEDET,11/12/2017,FALSE,10,Ford Field,DET,CLE,CLE@DET,2017_CLE,38,2017,24,38,10.5,24
CLE,CLE,DET,CLEDET,11/12/2017,FALSE,10,Ford Field,DET,DET,CLE@DET,2017_DET,24,2017,24,38,-10.5,38
CAR,CAR,GB,CARGB,11/18/2007,FALSE,11,Lambeau Field,GB,CAR,CAR@GB,2007_CAR,31,2007,17,31,10,17
CAR,CAR,GB,CARGB,11/18/2007,FALSE,11,Lambeau Field,GB,GB,CAR@GB,2007_GB,17,2007,17,31,-10,31
IND,IND,NE,INDNE,11/18/2012,FALSE,11,Gillette Stadium,NE,IND,IND@NE,2012_IND,59,2012,24,59,10,24
IND,IND,NE,INDNE,11/18/2012,FALSE,11,Gillette Stadium,NE,NE,IND@NE,2012_NE,24,2012,24,59,-10,59
NYG,NYG,BAL,BALNYG,12/12/2004,FALSE,14,M&T Bank Stadium,BAL,BAL,NYG@BAL,2004_BAL,14,2004,14,37,-10,37
NYG,NYG,BAL,BALNYG,12/12/2004,FALSE,14,M&T Bank Stadium,BAL,NYG,NYG@BAL,2004_NYG,37,2004,14,37,10,14
CAR,CAR,JAX,CARJAX,12/9/2007,FALSE,14,EverBank Field,JAX,CAR,CAR@JAX,2007_CAR,37,2007,6,37,10.5,6
CAR,CAR,JAX,CARJAX,12/9/2007,FALSE,14,EverBank Field,JAX,JAX,CAR@JAX,2007_JAX,6,2007,6,37,-10.5,37
LVR,LVR,GB,GBLVR,12/9/2007,FALSE,14,Lambeau Field,GB,GB,LVR@GB,2007_GB,7,2007,7,38,-10,38
LVR,LVR,GB,GBLVR,12/9/2007,FALSE,14,Lambeau Field,GB,LVR,LVR@GB,2007_LVR,38,2007,7,38,10,7
KC,KC,NYJ,KCNYJ,12/11/2011,FALSE,14,MetLife Stadium,NYJ,KC,KC@NYJ,2011_KC,37,2011,10,37,10.5,10
KC,KC,NYJ,KCNYJ,12/11/2011,FALSE,14,MetLife Stadium,NYJ,NYJ,KC@NYJ,2011_NYJ,10,2011,10,37,-10.5,37
MIA,MIA,SF,MIASF,12/9/2012,FALSE,14,Candlestick Park,SF,MIA,MIA@SF,2012_MIA,27,2012,13,27,10.5,13
MIA,MIA,SF,MIASF,12/9/2012,FALSE,14,Candlestick Park,SF,SF,MIA@SF,2012_SF,13,2012,13,27,-10.5,27
TB,TB,DET,DETTB,12/7/2014,FALSE,14,Ford Field,DET,DET,TB@DET,2014_DET,17,2014,17,34,-10.5,34
TB,TB,DET,DETTB,12/7/2014,FALSE,14,Ford Field,DET,TB,TB@DET,2014_TB,34,2014,17,34,10.5,17
DET,DET,PIT,DETPIT,12/23/2001,FALSE,15,Heinz Field,PIT,DET,DET@PIT,2001_DET,47,2001,14,47,10,14
CLE,CLE,BUF,BUFCLE,12/18/2016,FALSE,15,New Era Field,BUF,BUF,CLE@BUF,2016_BUF,13,2016,13,33,-10.5,33
CLE,CLE,BUF,BUFCLE,12/18/2016,FALSE,15,New Era Field,BUF,CLE,CLE@BUF,2016_CLE,33,2016,13,33,10.5,13
ARI,ARI,ATL,ARIATL,12/16/2018,FALSE,15,Mercedes-Benz Stadium,ATL,ARI,ARI@ATL,2018_ARI,40,2018,14,40,10,14
ARI,ARI,ATL,ARIATL,12/16/2018,FALSE,15,Mercedes-Benz Stadium,ATL,ATL,ARI@ATL,2018_ATL,14,2018,14,40,-10,40
DET,DET,ATL,ATLDET,12/22/2002,FALSE,16,Georgia Dome,ATL,DET,DET@ATL,2002_DET,36,2002,15,36,10.5,15
PIT,PIT,KC,KCPIT,12/26/2021,FALSE,16,Arrowhead Stadium,KC,KC,PIT@KC,2021_KC,10,2021,10,36,-10,36
PIT,PIT,KC,KCPIT,12/26/2021,FALSE,16,Arrowhead Stadium,KC,PIT,PIT@KC,2021_PIT,36,2021,10,36,10,10
IND,IND,DEN,DENIND,1/2/2005,FALSE,17,Sports Authority Field at Mile High,DEN,DEN,IND@DEN,2004_DEN,14,2004,14,33,-10,33
IND,IND,DEN,DENIND,1/2/2005,FALSE,17,Sports Authority Field at Mile High,DEN,IND,IND@DEN,2004_IND,33,2004,14,33,10,14
CIN,CIN,NYJ,CINNYJ,1/3/2010,FALSE,17,Giants Stadium,NYJ,CIN,CIN@NYJ,2009_CIN,37,2009,0,37,10,0
CIN,CIN,NYJ,CINNYJ,1/3/2010,FALSE,17,Giants Stadium,NYJ,NYJ,CIN@NYJ,2009_NYJ,0,2009,0,37,-10,37
DAL,DAL,ARI,ARIDAL,9/10/2000,FALSE,2,University of Phoenix Stadium,ARI,DAL,DAL@ARI,2000_DAL,32,2000,31,32,3,31
CIN,CIN,DEN,CINDEN,9/18/2011,FALSE,2,Sports Authority Field at Mile High,DEN,CIN,CIN@DEN,2011_CIN,24,2011,22,24,3,22
CIN,CIN,DEN,CINDEN,9/18/2011,FALSE,2,Sports Authority Field at Mile High,DEN,DEN,CIN@DEN,2011_DEN,22,2011,22,24,-3,24
ATL,ATL,DAL,ATLDAL,9/20/2020,FALSE,2,AT&T Stadium,DAL,ATL,ATL@DAL,2020_ATL,40,2020,39,40,3.5,39
ATL,ATL,DAL,ATLDAL,9/20/2020,FALSE,2,AT&T Stadium,DAL,DAL,ATL@DAL,2020_DAL,39,2020,39,40,-3.5,40
CLE,CLE,LVR,CLELVR,9/23/2007,FALSE,3,Oakland Coliseum,LVR,CLE,CLE@LVR,2007_CLE,26,2007,24,26,3,24
CLE,CLE,LVR,CLELVR,9/23/2007,FALSE,3,Oakland Coliseum,LVR,LVR,CLE@LVR,2007_LVR,24,2007,24,26,-3,26
NE,NE,BAL,BALNE,9/23/2012,FALSE,3,M&T Bank Stadium,BAL,BAL,NE@BAL,2012_BAL,30,2012,30,31,-3,31
NE,NE,BAL,BALNE,9/23/2012,FALSE,3,M&T Bank Stadium,BAL,NE,NE@BAL,2012_NE,31,2012,30,31,3,30
NYG,NYG,TB,NYGTB,10/1/2017,FALSE,4,Raymond James Stadium,TB,NYG,NYG@TB,2017_NYG,25,2017,23,25,3,23
NYG,NYG,TB,NYGTB,10/1/2017,FALSE,4,Raymond James Stadium,TB,TB,NYG@TB,2017_TB,23,2017,23,25,-3,25
MIA,MIA,HOU,HOUMIA,10/12/2008,FALSE,6,Reliant Stadium,HOU,HOU,MIA@HOU,2008_HOU,28,2008,28,29,-3,29
MIA,MIA,HOU,HOUMIA,10/12/2008,FALSE,6,Reliant Stadium,HOU,MIA,MIA@HOU,2008_MIA,29,2008,28,29,3,28
BAL,BAL,MIN,BALMIN,10/18/2009,FALSE,6,Mall of America Field,MIN,BAL,BAL@MIN,2009_BAL,33,2009,31,33,3,31
BAL,BAL,MIN,BALMIN,10/18/2009,FALSE,6,Mall of America Field,MIN,MIN,BAL@MIN,2009_MIN,31,2009,31,33,-3,33
DAL,DAL,BAL,BALDAL,10/14/2012,FALSE,6,M&T Bank Stadium,BAL,BAL,DAL@BAL,2012_BAL,29,2012,29,31,-3,31
DAL,DAL,BAL,BALDAL,10/14/2012,FALSE,6,M&T Bank Stadium,BAL,DAL,DAL@BAL,2012_DAL,31,2012,29,31,3,29
TB,TB,WAS,TBWAS,10/25/2015,FALSE,7,FedEx Field,WAS,TB,TB@WAS,2015_TB,31,2015,30,31,3,30
TB,TB,WAS,TBWAS,10/25/2015,FALSE,7,FedEx Field,WAS,WAS,TB@WAS,2015_WAS,30,2015,30,31,-3,31
DAL,DAL,DET,DALDET,10/27/2013,FALSE,8,Ford Field,DET,DAL,DAL@DET,2013_DAL,31,2013,30,31,3,30
DAL,DAL,DET,DALDET,10/27/2013,FALSE,8,Ford Field,DET,DET,DAL@DET,2013_DET,30,2013,30,31,-3,31
GB,GB,ATL,ATLGB,10/30/2016,FALSE,8,Georgia Dome,ATL,ATL,GB@ATL,2016_ATL,32,2016,32,33,-3,33
GB,GB,ATL,ATLGB,10/30/2016,FALSE,8,Georgia Dome,ATL,GB,GB@ATL,2016_GB,33,2016,32,33,3,32
NO,NO,SF,NOSF,11/11/2001,FALSE,9,Candlestick Park,SF,NO,NO@SF,2001_NO,28,2001,27,28,3,27
IND,IND,PHI,INDPHI,11/7/2010,FALSE,9,Lincoln Financial Field,PHI,IND,IND@PHI,2010_IND,26,2010,24,26,3,24
IND,IND,PHI,INDPHI,11/7/2010,FALSE,9,Lincoln Financial Field,PHI,PHI,IND@PHI,2010_PHI,24,2010,24,26,-3,26
NO,NO,TEN,NOTEN,11/14/2021,FALSE,10,Nissan Stadium,TEN,NO,NO@TEN,2021_NO,23,2021,21,23,3,21
NO,NO,TEN,NOTEN,11/14/2021,FALSE,10,Nissan Stadium,TEN,TEN,NO@TEN,2021_TEN,21,2021,21,23,-3,23
CLE,CLE,DET,CLEDET,11/22/2009,FALSE,11,Ford Field,DET,CLE,CLE@DET,2009_CLE,38,2009,37,38,3,37
CLE,CLE,DET,CLEDET,11/22/2009,FALSE,11,Ford Field,DET,DET,CLE@DET,2009_DET,37,2009,37,38,-3,38
CAR,CAR,MIN,CARMIN,11/29/2020,FALSE,12,U.S. Bank Stadium,MIN,CAR,CAR@MIN,2020_CAR,28,2020,27,28,3,27
CAR,CAR,MIN,CARMIN,11/29/2020,FALSE,12,U.S. Bank Stadium,MIN,MIN,CAR@MIN,2020_MIN,27,2020,27,28,-3,28
CAR,CAR,BUF,BUFCAR,12/9/2001,FALSE,13,Ralph Wilson Stadium,BUF,CAR,CAR@BUF,2001_CAR,25,2001,24,25,3.5,24
CIN,CIN,DEN,CINDEN,12/24/2006,FALSE,16,Sports Authority Field at Mile High,DEN,CIN,CIN@DEN,2006_CIN,24,2006,23,24,3,23
CIN,CIN,DEN,CINDEN,12/24/2006,FALSE,16,Sports Authority Field at Mile High,DEN,DEN,CIN@DEN,2006_DEN,23,2006,23,24,-3,24
JAX,JAX,CAR,CARJAX,9/7/2003,FALSE,1,Bank of America Stadium,CAR,JAX,JAX@CAR,2003_JAX,24,2003,23,24,4,23
DAL,DAL,NYJ,DALNYJ,9/11/2011,FALSE,1,MetLife Stadium,NYJ,DAL,DAL@NYJ,2011_DAL,27,2011,24,27,6,24
DAL,DAL,NYJ,DALNYJ,9/11/2011,FALSE,1,MetLife Stadium,NYJ,NYJ,DAL@NYJ,2011_NYJ,24,2011,24,27,-6,27
CLE,CLE,KC,CLEKC,9/12/2021,FALSE,1,Arrowhead Stadium,KC,CLE,CLE@KC,2021_CLE,33,2021,29,33,6,29
CLE,CLE,KC,CLEKC,9/12/2021,FALSE,1,Arrowhead Stadium,KC,KC,CLE@KC,2021_KC,29,2021,29,33,-6,33
LVR,LVR,BUF,BUFLVR,9/18/2011,FALSE,2,Ralph Wilson Stadium,BUF,BUF,LVR@BUF,2011_BUF,35,2011,35,38,-4,38
LVR,LVR,BUF,BUFLVR,9/18/2011,FALSE,2,Ralph Wilson Stadium,BUF,LVR,LVR@BUF,2011_LVR,38,2011,35,38,4,35
DET,DET,SF,DETSF,9/16/2018,FALSE,2,Levi's Stadium,SF,DET,DET@SF,2018_DET,30,2018,27,30,6,27
DET,DET,SF,DETSF,9/16/2018,FALSE,2,Levi's Stadium,SF,SF,DET@SF,2018_SF,27,2018,27,30,-6,30
